dataset,fold,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
1027_ESL,1,0.14628374632478167,0.16121804103870396,0.5315375407448155,0.998251683851459,0.998251683851459,0.998251683851459,0.998251683851459,0.998251683851459,0.998251683851459,0.998251683851459,0.14628136502480105,0.14627210363545723,0.1462611167926989,0.14619613198098025,0.14616915326147342,0.1476922959222439,0.15272704000541473,0.2375662654175204,0.35173004001574637,0.14767213293548256,0.1480518753322843,0.14847238551682668,0.14893446332682742,0.14943827548495658,0.1499843073761485,0.15057303844602357,0.1512056565013108,0.15188222843282523,0.15260377326593436,0.15337038147215706,0.1541831534983928,0.15504237726493436,0.15594861186967102,0.15690354275954072,0.15790729851424407,0.1589604514866188,0.16006376120470414,0.25407862568664547,0.2801338191139714,0.3099887885082917,0.34395050035863767,0.3823541792255223,0.4255675138507269,0.47399049316298214,0.528065030407192,0.5882793422865136,0.6551756178073811,0.7283155769174958,0.8038457096703983,0.8710171929887374,0.9283632162038999,0.9868407054191035,0.998251683851459,0.998251683851459,0.998251683851459,0.998251683851459,0.998251683851459,0.998251683851459,0.998251683851459,0.998251683851459,0.998251683851459,0.998251683851459,0.998251683851459,0.998251683851459,0.998251683851459,0.998251683851459,0.998251683851459,0.998251683851459,0.998251683851459,0.998251683851459,0.998251683851459,0.998251683851459,0.998251683851459,0.998251683851459,0.998251683851459,0.998251683851459,0.998251683851459,0.998251683851459,0.998251683851459,0.998251683851459,0.998251683851459,0.998251683851459,0.998251683851459,0.998251683851459,0.998251683851459,0.998251683851459,0.998251683851459,0.998251683851459,0.998251683851459,0.998251683851459,0.998251683851459,0.998251683851459,0.998251683851459,0.998251683851459,0.998251683851459,0.998251683851459,0.998251683851459,0.998251683851459,0.998251683851459,0.998251683851459,0.998251683851459,0.998251683851459,0.998251683851459,0.998251683851459,0.998251683851459,0.998251683851459,0.998251683851459,0.998251683851459,0.998251683851459,0.1774086253886023,0.17718865159654262,0.17326430530857526,0.1717000158243313,0.1775772374322233,0.1769916807735227,0.17319109972059182,0.1717393428355284,0.15864807581048457,0.16008158085509436,0.1760975026269032,0.17455926526488544,0.16382376671151272,0.1855990758839122,0.1542314609512594,0.18283212396192988,0.15089052410691378,0.18046516037459331,0.1528965291189393,0.18330176955655103
1027_ESL,2,0.1395123723510025,0.15484857527503929,0.5102521949114287,1.0323154964903527,1.0323154964903527,1.0323154964903527,1.0323154964903527,1.0323154964903527,1.0323154964903527,1.0323154964903527,0.13951028189504844,0.13950217240100296,0.13949259993515434,0.1394379715110664,0.13942179258344045,0.14097277716577405,0.14594799284322185,0.22971887436926405,0.3446161620243323,0.14099148805625067,0.14138907028652675,0.14182695466100964,0.1423053411897226,0.1428252688979233,0.14338721782635727,0.1439918215616113,0.14463975859108785,0.14533179121522108,0.14606862776472843,0.14685104589293982,0.1476793156630751,0.1485547709177554,0.14947820954490534,0.15045047599211497,0.15147283869447206,0.15254571165803313,0.1536706602258872,0.24532234791607183,0.27063955118045124,0.2996062671577483,0.3325092050028536,0.36965895459294773,0.411394864704525,0.4580908643776941,0.5101577346345181,0.5680518521436972,0.6322770064669494,0.7022770856531915,0.7740428130962208,0.8385007676748011,0.8944233148651755,0.9540973303814765,1.0209874382158284,1.0323154964903527,1.0323154964903527,1.0323154964903527,1.0323154964903527,1.0323154964903527,1.0323154964903527,1.0323154964903527,1.0323154964903527,1.0323154964903527,1.0323154964903527,1.0323154964903527,1.0323154964903527,1.0323154964903527,1.0323154964903527,1.0323154964903527,1.0323154964903527,1.0323154964903527,1.0323154964903527,1.0323154964903527,1.0323154964903527,1.0323154964903527,1.0323154964903527,1.0323154964903527,1.0323154964903527,1.0323154964903527,1.0323154964903527,1.0323154964903527,1.0323154964903527,1.0323154964903527,1.0323154964903527,1.0323154964903527,1.0323154964903527,1.0323154964903527,1.0323154964903527,1.0323154964903527,1.0323154964903527,1.0323154964903527,1.0323154964903527,1.0323154964903527,1.0323154964903527,1.0323154964903527,1.0323154964903527,1.0323154964903527,1.0323154964903527,1.0323154964903527,1.0323154964903527,1.0323154964903527,1.0323154964903527,1.0323154964903527,1.0323154964903527,1.0323154964903527,1.0323154964903527,1.0323154964903527,1.0323154964903527,1.0323154964903527,1.0323154964903527,0.14952450645689092,0.1491497101968671,0.14680191417909855,0.14680048636323645,0.1523637356270478,0.1496954485383662,0.14802912283609443,0.14786531274733344,0.14921660395743658,0.14869120223052334,0.16073136245718098,0.15797022346737377,0.14407151075994512,0.15286112045701034,0.14716467211500223,0.15540660345998378,0.1456699760484785,0.1534964630443762,0.14727320576410147,0.15777641198313044
1027_ESL,3,0.13640399865312758,0.15196643613848854,0.5278784781110297,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.1364022184169755,0.13639538097339082,0.1363874671862026,0.1363485773019832,0.1363570959950439,0.13817963753557755,0.14347419365862624,0.22699546625662403,0.3377743139195647,0.13811276205740491,0.1385072282546213,0.13894278338573415,0.13942024070504716,0.13994013797677612,0.14050263850840192,0.14110841959642872,0.14175824425688924,0.14245218588427463,0.14319154463842332,0.14397634726704417,0.14480737892415355,0.1456848778554294,0.14660967365180227,0.14758233152731884,0.14860394127817353,0.14967485366527872,0.15079529985096154,0.24431060506959973,0.2705280003593242,0.3006105281269364,0.33487184692744093,0.37365524955104445,0.41733488739070007,0.4663211409712309,0.5210657644040508,0.5820679491155214,0.6498801077863645,0.7236806342718218,0.7995831060897196,0.8696875063663845,0.9289911806173505,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.9636253125478872,0.1574333174913604,0.1539789414867799,0.1504952839591687,0.14997807348857906,0.15429998499818198,0.15388129856491953,0.15293072455245854,0.14942961939881844,0.14048481704281818,0.14046101320298074,0.15479258878730495,0.16067520425278287,0.1633491768353179,0.18225941516986285,0.14397927145149203,0.1732559517115958,0.13981571057053438,0.16835622828014157,0.14137008060018824,0.1673297204303045
1027_ESL,4,0.14149470609973072,0.15707398476904716,0.5200339682697348,1.0184099696986586,1.0184099696986586,1.0184099696986586,1.0184099696986586,1.0184099696986586,1.0184099696986586,1.0184099696986586,0.1414932067046422,0.14148744318774872,0.14148076232334794,0.14144767623785875,0.14145465753599773,0.14307590435159565,0.14796616245263777,0.2299696571576678,0.3429480182057762,0.14312170199078916,0.1435336687587194,0.14398528274571457,0.1444768546540009,0.14500944863544665,0.14558384475406175,0.14619954649477973,0.1468576698853204,0.14755881105256552,0.14830352826218957,0.14909211302864334,0.1499257477935346,0.15080506462198062,0.15173042708001308,0.15270237110192383,0.15372190024125537,0.1547896469367614,0.1559067653037241,0.24646810607666098,0.27204165424565135,0.3012991159935428,0.3345319124414571,0.372057865716503,0.41422252923987884,0.46140707673487447,0.5140308559168681,0.5725581888935805,0.6375045405381978,0.7094453534715621,0.7834534307603782,0.8529977489630038,0.9083054820153873,0.9685125463758812,1.0147633351185177,1.0184099696986586,1.0184099696986586,1.0184099696986586,1.0184099696986586,1.0184099696986586,1.0184099696986586,1.0184099696986586,1.0184099696986586,1.0184099696986586,1.0184099696986586,1.0184099696986586,1.0184099696986586,1.0184099696986586,1.0184099696986586,1.0184099696986586,1.0184099696986586,1.0184099696986586,1.0184099696986586,1.0184099696986586,1.0184099696986586,1.0184099696986586,1.0184099696986586,1.0184099696986586,1.0184099696986586,1.0184099696986586,1.0184099696986586,1.0184099696986586,1.0184099696986586,1.0184099696986586,1.0184099696986586,1.0184099696986586,1.0184099696986586,1.0184099696986586,1.0184099696986586,1.0184099696986586,1.0184099696986586,1.0184099696986586,1.0184099696986586,1.0184099696986586,1.0184099696986586,1.0184099696986586,1.0184099696986586,1.0184099696986586,1.0184099696986586,1.0184099696986586,1.0184099696986586,1.0184099696986586,1.0184099696986586,1.0184099696986586,1.0184099696986586,1.0184099696986586,1.0184099696986586,1.0184099696986586,1.0184099696986586,1.0184099696986586,1.0184099696986586,0.17618306328095404,0.17501225664181513,0.17003940051622873,0.17116938100312862,0.1765702693771061,0.1756033699486687,0.17125846151828605,0.17104547258557654,0.1613494405515316,0.16253916849903835,0.18250678040550633,0.1814615723116812,0.16220783185698437,0.1843427438804573,0.15535929613189015,0.1796868035898329,0.15160606326919474,0.17746591169727843,0.15198002659881013,0.17851787021648907
1027_ESL,5,0.13954352506360293,0.15536544225390594,0.5373922556519732,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.13954070579836977,0.13952972173445607,0.13951664610103917,0.1394373298807192,0.13939753097164306,0.1409232883493471,0.14604038515769588,0.23034622011833594,0.34149216876059585,0.14094696429491385,0.1413565917062853,0.1418090782817729,0.14230490567255677,0.14284451182954164,0.14342836357639865,0.1440572453220777,0.14473226375632367,0.145453712436836,0.14622158542272107,0.147037169476296,0.14790113236588123,0.14881383500619524,0.14977669838166882,0.15079011505237563,0.15185492023102,0.15297159298807395,0.15414115355194924,0.24797498505029272,0.2745616938183892,0.30507939585231403,0.3398517498686057,0.37923247939085025,0.42360975744475365,0.47340843726086473,0.5290951085543243,0.5911871168170991,0.6602573296898496,0.7354324748125727,0.8133658783412099,0.8758690011279849,0.9338512278990823,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.9520871646745543,0.1541862875128772,0.15143892862123395,0.1505812219767912,0.1489883087176438,0.15110904700024727,0.15106747900638257,0.15255842876612286,0.1491519764169434,0.1462434481477322,0.14809528876595962,0.15699616103658054,0.1525588280354533,0.1499762240662215,0.1639199358046733,0.14761748326559002,0.16232751650100738,0.14511968471963915,0.16165707379004032,0.14349977950920287,0.16042208351510365
1027_ESL,6,0.13904295154139804,0.15474933989066725,0.5288409044370572,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.13904060810240262,0.139031495853921,0.13902069036111314,0.1389569709431418,0.13893117171797714,0.14044975157750392,0.14543733501891892,0.22895233746930507,0.3414154934091683,0.14049741318083142,0.140909509119396,0.1413629037621361,0.14185822437875434,0.14239660336232135,0.14297791784479033,0.14360265903295272,0.14427162225329226,0.1449855057826073,0.14574474224158768,0.14655068446941452,0.14740328740775302,0.14830378101399527,0.1492523204467319,0.1502499411343136,0.15129785672769483,0.1523962405803685,0.15354638418314606,0.24616468283039183,0.2723912394879831,0.3024438446604692,0.33663288882120035,0.37529817217733863,0.41881189854062006,0.46758185118586154,0.5220602481272004,0.5827460882719123,0.6501974975494988,0.723001135905273,0.7951454570124035,0.8523680293824107,0.9071985417757217,0.9655632798256095,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.9831951219298677,0.16258546119034842,0.16064946564749513,0.15810965807535066,0.15668369491214912,0.16188550707696853,0.16051413011969737,0.15885913435134158,0.15660928929793402,0.1525606126534064,0.15155181081526284,0.1669241366003158,0.16868747521241645,0.15137378934581355,0.1642724755763395,0.14529787429278712,0.16168597881249977,0.1502236501641901,0.16596618249517775,0.14955601603458388,0.16796626457029035
1027_ESL,7,0.1446541783400698,0.15998271122890848,0.5191682827061247,1.028188495971166,1.028188495971166,1.028188495971166,1.028188495971166,1.028188495971166,1.028188495971166,1.028188495971166,0.14465123199641824,0.14463973691082074,0.14462601628670818,0.14454126933846098,0.14449390955184263,0.14591814654753488,0.15080665714654268,0.23342621924025284,0.34688158150240794,0.1459940249258671,0.1464082488181721,0.14686208898421804,0.14735669153809375,0.14789147487133042,0.14846793206880032,0.14908593540867407,0.14974614176823858,0.1504494132452025,0.15119662613183202,0.1519874693058605,0.1528231998299267,0.15370427084616148,0.15463116782680125,0.1556054620066536,0.15662669469320617,0.15769591615133607,0.15881455587417134,0.2496126468644523,0.27507421272968885,0.3042022006102466,0.3372840178392165,0.3746337843726841,0.41659037124395065,0.46352932225251475,0.5158618092366789,0.5740421053646202,0.6385734520673827,0.7100156727773271,0.7866740316380391,0.8602930557961088,0.921002665893352,0.9820089959770373,1.028188495971166,1.028188495971166,1.028188495971166,1.028188495971166,1.028188495971166,1.028188495971166,1.028188495971166,1.028188495971166,1.028188495971166,1.028188495971166,1.028188495971166,1.028188495971166,1.028188495971166,1.028188495971166,1.028188495971166,1.028188495971166,1.028188495971166,1.028188495971166,1.028188495971166,1.028188495971166,1.028188495971166,1.028188495971166,1.028188495971166,1.028188495971166,1.028188495971166,1.028188495971166,1.028188495971166,1.028188495971166,1.028188495971166,1.028188495971166,1.028188495971166,1.028188495971166,1.028188495971166,1.028188495971166,1.028188495971166,1.028188495971166,1.028188495971166,1.028188495971166,1.028188495971166,1.028188495971166,1.028188495971166,1.028188495971166,1.028188495971166,1.028188495971166,1.028188495971166,1.028188495971166,1.028188495971166,1.028188495971166,1.028188495971166,1.028188495971166,1.028188495971166,1.028188495971166,1.028188495971166,1.028188495971166,1.028188495971166,1.028188495971166,1.028188495971166,0.1683155181144683,0.1659476752626457,0.16145772273910208,0.16343319479527704,0.16733712464350498,0.16581422084916483,0.1651781596225516,0.16407058973231545,0.16464154877746126,0.16572874860392192,0.18024932087208761,0.18212507021460506,0.16487776385987168,0.18169902336612537,0.16209591017084374,0.1805145406835707,0.1601561679975561,0.18089547583367654,0.15518648603005597,0.17827223150969587
1027_ESL,8,0.14410205209160507,0.15947750291648166,0.5218099477717536,1.0422737914789264,1.0422737914789264,1.0422737914789264,1.0422737914789264,1.0422737914789264,1.0422737914789264,1.0422737914789264,0.14409969153648663,0.14409050655998207,0.14407960067238462,0.1440147190035766,0.1439866594680033,0.1454674868294172,0.150390272766331,0.23424645558025442,0.34964613848264714,0.14552658093031576,0.1459351329760136,0.14638356566007102,0.14687232945016132,0.14740213525508197,0.14797394221638668,0.14858742520493806,0.1492435778594602,0.14994316382012196,0.15068665733382758,0.15147463585704596,0.1523082160513663,0.15318792650665133,0.15411460764386595,0.15508853110463738,0.1561109831557806,0.15718263624700152,0.15830478188678765,0.2502975701070239,0.2758983232921125,0.30517338198703603,0.33841270590457595,0.3759333083085846,0.41808033483854723,0.46523492062872657,0.5178176388095133,0.5762948002485871,0.6411866662428917,0.7130786026515473,0.7852214434159854,0.8488521789163448,0.9022678647498905,0.9609801855063991,1.0242169996536936,1.0422737914789264,1.0422737914789264,1.0422737914789264,1.0422737914789264,1.0422737914789264,1.0422737914789264,1.0422737914789264,1.0422737914789264,1.0422737914789264,1.0422737914789264,1.0422737914789264,1.0422737914789264,1.0422737914789264,1.0422737914789264,1.0422737914789264,1.0422737914789264,1.0422737914789264,1.0422737914789264,1.0422737914789264,1.0422737914789264,1.0422737914789264,1.0422737914789264,1.0422737914789264,1.0422737914789264,1.0422737914789264,1.0422737914789264,1.0422737914789264,1.0422737914789264,1.0422737914789264,1.0422737914789264,1.0422737914789264,1.0422737914789264,1.0422737914789264,1.0422737914789264,1.0422737914789264,1.0422737914789264,1.0422737914789264,1.0422737914789264,1.0422737914789264,1.0422737914789264,1.0422737914789264,1.0422737914789264,1.0422737914789264,1.0422737914789264,1.0422737914789264,1.0422737914789264,1.0422737914789264,1.0422737914789264,1.0422737914789264,1.0422737914789264,1.0422737914789264,1.0422737914789264,1.0422737914789264,1.0422737914789264,1.0422737914789264,1.0422737914789264,0.16479661774101703,0.16336747675177968,0.1651809625243968,0.1635873928218869,0.16532079060949065,0.1637186320178936,0.1659320205827349,0.1643830748424336,0.1508945940361745,0.1491095897164894,0.16071527458748197,0.16258590099063586,0.17273033377457953,0.18726892504480624,0.15822605191165337,0.17771598615853362,0.1497482284039003,0.17534365305382324,0.1488264089952844,0.17639047249536344
1027_ESL,9,0.13663092736395843,0.15259247168761975,0.5311943195786072,1.0106229805377773,1.0106229805377773,1.0106229805377773,1.0106229805377773,1.0106229805377773,1.0106229805377773,1.0106229805377773,0.1366292740679917,0.13662292237430862,0.13661556721142293,0.13657938005593578,0.136587612434875,0.1383517083276561,0.14360317962851862,0.22967529146486187,0.3457413418142961,0.1383477519555356,0.13876110408334177,0.13921570811246994,0.1397116906366432,0.14024998768590127,0.14083131605997617,0.14145578396083985,0.1421244064051595,0.14283773319155701,0.14359661679332394,0.14440140058799567,0.1452530977631549,0.14615250781224173,0.1470999608864658,0.1480965677899277,0.14914314682671068,0.1502405808353122,0.15139004291668262,0.24661261515552976,0.27292746208432656,0.303032517321309,0.33723601513955626,0.37587575263620054,0.41932219653942554,0.4679811025415089,0.522302381842316,0.5827856180836579,0.6499895900855113,0.7237310589231596,0.7952504181757811,0.8517396543329241,0.9057928507108655,0.9672804414218129,1.008133539393111,1.0106229805377773,1.0106229805377773,1.0106229805377773,1.0106229805377773,1.0106229805377773,1.0106229805377773,1.0106229805377773,1.0106229805377773,1.0106229805377773,1.0106229805377773,1.0106229805377773,1.0106229805377773,1.0106229805377773,1.0106229805377773,1.0106229805377773,1.0106229805377773,1.0106229805377773,1.0106229805377773,1.0106229805377773,1.0106229805377773,1.0106229805377773,1.0106229805377773,1.0106229805377773,1.0106229805377773,1.0106229805377773,1.0106229805377773,1.0106229805377773,1.0106229805377773,1.0106229805377773,1.0106229805377773,1.0106229805377773,1.0106229805377773,1.0106229805377773,1.0106229805377773,1.0106229805377773,1.0106229805377773,1.0106229805377773,1.0106229805377773,1.0106229805377773,1.0106229805377773,1.0106229805377773,1.0106229805377773,1.0106229805377773,1.0106229805377773,1.0106229805377773,1.0106229805377773,1.0106229805377773,1.0106229805377773,1.0106229805377773,1.0106229805377773,1.0106229805377773,1.0106229805377773,1.0106229805377773,1.0106229805377773,1.0106229805377773,1.0106229805377773,0.16588344253797715,0.1622371584489797,0.16084985426548554,0.15931848515053343,0.16313078990760793,0.16323300915274505,0.1599557695174477,0.15822643128599706,0.151205043991478,0.15176433650930438,0.15738787001316495,0.16355706262118175,0.1607549462850752,0.1699885268530401,0.1521162459005968,0.1667464501692264,0.15197827198141262,0.1685704245797722,0.1480002140249884,0.16843580109451498
1027_ESL,10,0.13955703272971515,0.1543935376158519,0.5196229895180879,1.0099947746505002,1.0099947746505002,1.0099947746505002,1.0099947746505002,1.0099947746505002,1.0099947746505002,1.0099947746505002,0.1395548561906063,0.13954640095074325,0.13953639304519633,0.1394781374244966,0.1394570159176439,0.14095053787250644,0.14582544686983684,0.22886285180996566,0.3426272131726125,0.14096571193973112,0.1413496273901374,0.14177336983642125,0.1422372326451605,0.14274208349735834,0.1432878063257254,0.14387529935791718,0.14450529983133076,0.14517795711490206,0.14589413961977307,0.14665415034949558,0.14745901372812667,0.1483087526966606,0.14920431727421496,0.1501466660879614,0.15113581553080602,0.15217277840628485,0.15325860831258978,0.24558178685261275,0.27136462513047055,0.30087907043019946,0.3344217482603432,0.372317786748069,0.41491836544574473,0.4626113574955113,0.515823136717256,0.5750241396041179,0.6407380609204811,0.7135448054513465,0.7918115549475715,0.8587819311321703,0.9136795206982902,0.9756657532223558,1.0089501727177308,1.0099947746505002,1.0099947746505002,1.0099947746505002,1.0099947746505002,1.0099947746505002,1.0099947746505002,1.0099947746505002,1.0099947746505002,1.0099947746505002,1.0099947746505002,1.0099947746505002,1.0099947746505002,1.0099947746505002,1.0099947746505002,1.0099947746505002,1.0099947746505002,1.0099947746505002,1.0099947746505002,1.0099947746505002,1.0099947746505002,1.0099947746505002,1.0099947746505002,1.0099947746505002,1.0099947746505002,1.0099947746505002,1.0099947746505002,1.0099947746505002,1.0099947746505002,1.0099947746505002,1.0099947746505002,1.0099947746505002,1.0099947746505002,1.0099947746505002,1.0099947746505002,1.0099947746505002,1.0099947746505002,1.0099947746505002,1.0099947746505002,1.0099947746505002,1.0099947746505002,1.0099947746505002,1.0099947746505002,1.0099947746505002,1.0099947746505002,1.0099947746505002,1.0099947746505002,1.0099947746505002,1.0099947746505002,1.0099947746505002,1.0099947746505002,1.0099947746505002,1.0099947746505002,1.0099947746505002,1.0099947746505002,1.0099947746505002,1.0099947746505002,0.17204043628021096,0.17049059339773948,0.16644485548771104,0.16441621504848508,0.1692500288248873,0.16985243345891482,0.16450510913080757,0.164510396062822,0.15671393036534556,0.16115983207023818,0.16546133670205837,0.16646852660684736,0.16150613762285587,0.18243414969790922,0.15486560619687428,0.17930431948493947,0.15186329371542578,0.17749910918194883,0.14537414843919297,0.17378584366915611
